Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
39,125629,26024,679,116,3,3.73,24,0.88,0,2,0,1,1,3,0,0
46,50061,34118,807,84,3,4.88,24,0.6,1,3,1,1,0,2,1,0
52,75743,112203,477,86,2,15.68,24,0.81,0,3,1,1,1,1,0,0
18,31970,85018,631,2,1,9.15,36,0.39,1,0,0,0,1,1,0,0
69,48004,13942,530,88,4,11.56,12,0.87,1,1,0,1,0,1,0,0
38,82091,223972,599,15,1,19.28,60,0.59,2,3,1,0,0,3,1,0
63,113338,144691,398,22,3,17.57,60,0.89,0,1,1,0,0,3,1,0
36,21004,107685,405,53,2,20.69,12,0.12,2,1,0,0,1,1,0,1
60,67721,18232,728,85,3,17.04,48,0.37,0,1,0,1,1,2,0,0
54,105289,97091,799,99,2,20.35,48,0.55,0,3,1,1,0,4,1,0
41,123040,54194,718,8,2,21.59,24,0.79,3,3,1,0,1,2,0,0
53,37193,202488,411,68,1,10.86,24,0.74,0,3,1,0,0,3,0,0
57,110960,228458,371,20,2,9.8,48,0.86,3,3,2,1,0,3,0,0
33,137382,157901,690,42,4,14.6,12,0.58,2,0,2,0,1,1,0,0
30,27397,232166,328,101,4,11.35,60,0.4,3,0,0,1,1,2,1,0
37,51485,227416,634,100,3,24.24,12,0.51,2,3,0,0,0,4,0,0
20,71258,21222,825,110,1,7.09,48,0.69,3,1,1,1,1,4,1,0
37,96212,139263,537,65,4,7.6,36,0.63,2,3,0,1,0,1,0,0
40,67817,171754,451,10,3,12.23,36,0.67,2,2,2,1,1,4,1,0
35,120972,122764,527,38,1,6.51,12,0.61,3,1,0,1,1,4,0,0
50,137979,51972,426,2,1,3.6,12,0.89,2,0,2,0,0,4,0,0
58,125656,148640,331,1,3,24.01,48,0.71,0,0,2,1,1,0,1,0
19,76991,249933,351,1,1,2.11,36,0.55,2,1,1,0,1,0,0,0
47,147300,169068,458,82,4,16.94,24,0.76,3,0,0,1,1,4,1,0
19,62031,184193,580,65,1,17.05,48,0.78,2,0,0,0,0,1,0,0
40,66804,17944,816,119,2,12.86,48,0.82,0,1,1,1,1,0,0,0
37,137405,106759,586,75,3,7.7,36,0.56,2,1,0,1,1,1,0,0
22,83845,229017,431,118,2,16.84,60,0.51,1,1,2,1,0,4,1,0
32,95762,7035,421,45,2,10.57,12,0.26,3,0,1,1,0,2,1,0
41,67012,88896,316,118,1,17.73,36,0.88,3,0,0,0,0,3,1,0
31,108478,139749,386,38,3,4.75,48,0.55,3,3,2,1,1,3,0,0
65,109216,169844,595,29,4,3.15,60,0.85,0,2,0,0,1,0,1,0
42,55741,94056,525,97,4,5.45,12,0.29,1,0,1,0,1,2,0,0
31,123239,224982,575,50,3,11.49,60,0.54,3,0,1,0,0,2,0,0
53,144579,62422,655,70,4,4.62,36,0.52,3,2,2,1,0,3,0,0
51,102583,164731,564,72,2,2.37,36,0.28,0,2,2,1,0,2,1,0
35,64038,101888,680,80,2,15.48,24,0.29,0,1,1,0,0,1,1,0
50,134292,22178,619,89,1,16.62,24,0.73,2,2,0,1,1,0,0,0
31,42301,159300,572,72,4,14.48,36,0.72,1,3,1,0,0,3,0,1
34,75550,111803,337,89,2,5.9,12,0.59,1,3,2,0,1,3,0,0
47,96378,215875,379,62,3,10.51,12,0.63,2,0,0,0,0,2,1,0
21,87961,34607,582,48,1,23.6,24,0.57,1,2,1,1,1,4,1,0
54,110669,61705,612,84,2,22.61,12,0.43,3,2,0,0,1,2,0,0
21,111471,48326,322,50,3,21.18,48,0.47,1,3,1,1,0,3,0,0
39,81489,141123,650,97,4,21.03,24,0.32,1,3,0,1,1,0,1,0
38,17637,149737,620,13,3,21.14,60,0.77,1,3,0,0,1,4,1,1
68,28435,149483,421,13,1,2.96,12,0.13,3,2,1,1,1,1,0,0
52,24500,44223,580,84,1,20.16,60,0.52,1,0,0,1,0,4,0,0
61,105984,192173,739,104,2,6.4,36,0.8,1,0,2,0,1,1,0,0
25,55909,62054,370,23,3,6.79,36,0.13,0,1,0,1,0,2,0,0
51,88732,29779,769,69,1,2.51,24,0.12,3,2,1,1,0,3,0,0
63,85392,117105,762,35,2,18.0,36,0.72,2,3,0,1,1,2,0,0
47,135266,201219,680,110,1,24.36,48,0.68,3,0,1,0,0,4,0,0
45,80301,38429,653,45,4,16.35,36,0.77,3,3,0,1,0,4,1,0
61,87145,96654,384,57,3,24.16,24,0.38,2,0,1,1,0,4,0,0
69,144850,96574,664,117,1,10.17,48,0.84,0,0,1,0,0,2,0,0
47,21780,27182,459,53,4,10.01,36,0.83,3,0,2,0,1,1,1,0
31,54558,227875,830,96,4,7.79,60,0.67,1,1,0,0,1,3,1,0
53,20469,199277,770,4,3,23.82,36,0.38,2,0,2,1,0,2,0,1
60,97801,189962,803,87,1,20.74,48,0.58,1,0,2,1,1,2,0,1
38,92995,212076,704,20,1,16.61,60,0.9,1,1,2,0,0,0,1,0
34,74927,96968,821,42,3,11.87,36,0.33,3,2,2,1,0,0,0,0
41,94306,189078,561,90,2,21.0,36,0.16,2,3,0,0,0,0,0,0
65,127780,16913,553,62,2,16.36,48,0.39,3,2,1,0,0,0,0,0
44,119547,39590,434,56,3,7.1,24,0.3,2,1,2,0,1,3,1,0
67,69652,21555,765,62,2,14.13,24,0.74,3,2,2,0,0,3,1,0
56,119048,36382,619,114,2,12.18,36,0.63,3,3,0,0,0,1,1,0
39,33556,55656,535,16,1,9.85,36,0.88,3,0,1,0,1,4,1,0
41,146042,92315,648,65,3,24.57,24,0.36,3,0,0,1,1,1,0,0
51,25278,56432,336,58,3,23.5,36,0.75,1,3,1,0,1,1,1,0
31,146762,91182,368,17,3,2.75,48,0.72,2,1,2,1,1,0,0,0
59,141917,9828,716,8,2,24.67,24,0.12,2,0,1,1,0,0,0,0
22,73165,60679,525,47,4,23.89,36,0.21,3,2,0,1,0,4,0,1
69,43823,217932,699,51,1,14.08,12,0.23,3,2,1,1,0,0,0,0
42,91600,129015,724,43,2,11.55,12,0.77,3,3,0,1,1,3,0,0
63,43470,5626,385,24,1,4.85,36,0.38,0,3,1,0,0,3,0,0
46,145970,196061,820,85,1,3.32,12,0.86,1,1,1,1,1,3,0,0
41,37510,100452,814,104,4,16.44,48,0.36,2,3,2,0,0,1,0,0
46,128522,144286,626,9,1,17.36,48,0.83,3,3,0,0,0,1,1,1
52,15987,101560,580,101,2,12.89,48,0.47,0,2,0,0,1,2,1,0
33,45970,19809,486,67,4,21.62,60,0.58,1,0,1,0,1,4,1,0
28,65925,10127,625,56,4,4.74,60,0.42,2,3,1,0,0,3,1,0
43,107435,155623,453,27,2,12.3,48,0.73,3,0,2,0,0,3,0,0
28,55818,28355,482,4,3,5.19,60,0.63,1,3,1,1,0,4,1,0
40,75744,148076,750,102,1,5.3,12,0.63,0,2,2,0,0,0,0,0
28,47081,112973,538,92,2,8.45,60,0.19,3,3,0,0,0,0,1,0
66,84835,63945,692,16,1,5.49,24,0.5,2,0,0,1,1,3,0,0
44,108308,189648,538,94,2,13.98,48,0.24,0,1,1,1,1,3,0,0
38,131139,164644,802,2,3,24.94,60,0.17,0,1,1,0,0,4,1,0
55,121748,88612,491,21,3,14.9,24,0.9,2,3,0,0,0,2,1,1
30,20208,122863,792,28,2,17.03,24,0.45,1,2,0,1,1,0,1,1
27,55917,101714,768,73,1,3.55,24,0.1,1,0,0,1,1,2,1,0
61,81850,161875,776,86,1,15.77,60,0.81,3,1,1,1,1,0,1,0
23,129777,209746,804,80,3,19.25,48,0.73,3,0,0,1,1,0,1,1
37,67397,26264,613,77,4,19.46,60,0.35,0,1,2,0,0,2,1,1
43,140391,214152,757,61,1,3.26,48,0.45,3,0,2,0,1,2,0,0
25,133831,120713,481,47,4,4.74,12,0.85,2,3,1,1,0,1,0,0
54,148447,78165,735,12,1,24.57,48,0.57,2,2,2,0,0,2,1,0
52,57131,205274,509,36,1,16.32,60,0.75,2,2,0,1,0,1,0,0
62,139737,178543,744,65,4,14.75,36,0.54,1,0,0,1,0,0,0,0
20,32996,93460,536,111,3,7.61,24,0.55,2,0,1,0,1,4,1,0
23,18613,126158,582,107,4,19.87,12,0.27,0,3,1,1,0,1,1,0
36,40495,217900,665,30,3,21.94,60,0.12,2,2,1,0,0,3,0,0
36,77229,174250,734,66,2,16.01,12,0.51,3,1,1,0,1,1,0,0
22,20284,15987,329,41,2,8.76,24,0.26,2,2,2,0,1,2,0,0
67,49355,165211,520,1,3,24.89,24,0.2,1,2,1,0,0,2,0,0
51,45831,143696,636,50,4,8.99,60,0.19,3,0,0,0,0,2,1,0
53,59405,61786,600,18,2,10.01,36,0.7,2,3,1,0,1,1,1,1
55,80001,37617,786,14,4,9.87,48,0.37,0,2,2,0,0,4,1,0
52,107592,31472,412,6,2,21.17,36,0.71,1,1,0,1,1,2,1,1
19,84689,172943,439,71,3,4.84,24,0.51,3,0,1,1,0,1,0,0
53,101833,226699,558,7,1,12.15,12,0.61,2,2,1,1,1,2,1,1
25,57584,93651,445,82,4,17.71,24,0.42,2,2,2,0,1,2,1,1
23,130509,55537,378,42,1,3.39,60,0.13,1,3,2,1,0,4,0,0
58,87492,104053,448,52,3,6.49,48,0.21,2,1,1,0,0,3,0,0
56,44400,32400,623,53,1,10.19,48,0.28,1,2,1,0,1,4,0,0
52,106817,104070,349,26,1,5.83,48,0.66,0,0,0,0,0,1,1,0
28,120619,59779,354,111,4,2.28,60,0.73,2,0,0,0,1,0,1,0
66,37962,34386,709,117,2,23.35,12,0.45,3,0,2,0,1,3,1,0
42,29393,233794,689,33,4,6.2,12,0.2,0,0,2,1,0,3,1,0
68,134219,199132,651,50,1,14.1,12,0.2,1,0,1,0,1,1,1,0
61,61592,116032,714,83,4,14.61,48,0.6,1,1,0,1,0,1,1,0
42,143206,197689,814,5,2,11.73,36,0.67,0,3,0,1,0,4,0,0
40,147790,191914,375,67,4,22.85,60,0.17,3,1,0,0,1,4,0,0
40,55013,95655,453,115,3,13.29,24,0.3,2,0,2,0,0,2,1,1
54,123118,76648,521,97,4,6.47,24,0.81,1,3,0,0,1,4,1,0
36,89376,224969,354,67,3,7.72,48,0.41,1,1,1,1,1,1,0,0
49,113223,89890,739,109,2,22.78,12,0.72,1,1,1,0,0,3,0,0
26,109925,94677,658,52,2,2.44,60,0.47,1,0,0,0,0,0,0,0
61,133280,85558,456,51,1,8.86,60,0.58,0,3,0,1,0,3,1,0
18,31807,95364,383,106,3,2.16,48,0.57,0,2,0,0,1,1,1,0
30,140456,23515,711,45,3,13.91,48,0.29,3,3,0,0,1,4,0,0
20,99339,52556,749,12,3,3.69,24,0.84,1,2,1,1,0,3,0,0
40,107835,28083,679,102,4,2.46,60,0.43,3,1,0,1,0,0,1,0
23,113515,61554,496,88,2,6.65,60,0.36,3,0,1,0,0,3,0,0
42,147149,191991,626,32,3,7.98,48,0.39,3,0,2,1,0,4,0,0
36,119703,58102,361,89,1,10.82,60,0.74,0,3,2,1,1,0,1,0
43,44968,141732,653,40,2,17.9,60,0.41,2,2,2,1,1,4,0,0
44,39041,82954,408,44,2,21.51,12,0.72,0,1,1,0,1,1,1,0
59,43640,170920,711,63,3,10.44,60,0.48,1,0,2,1,0,1,1,0
57,27973,57499,799,55,2,11.76,24,0.51,1,1,1,1,1,4,1,0
41,113073,85513,831,16,3,4.74,12,0.47,2,2,1,0,1,4,1,0
40,140941,230157,485,70,3,10.61,12,0.69,1,1,0,0,0,1,0,1
28,127040,195993,391,77,1,23.2,24,0.46,3,2,0,1,1,2,1,0
51,38585,86331,413,117,2,8.54,48,0.31,0,2,0,0,1,4,0,0
38,23333,92691,461,80,1,23.52,36,0.55,1,2,2,0,0,3,0,0
49,149581,226079,568,1,1,3.83,60,0.55,3,1,0,0,1,0,0,0
29,142707,166586,389,14,4,16.37,48,0.86,0,0,1,1,1,1,1,0
31,78912,26071,557,110,4,24.74,24,0.84,3,1,1,1,1,1,0,0
48,112519,22450,464,55,3,8.14,60,0.3,2,1,2,0,0,3,1,0
46,29887,62890,312,55,1,8.82,60,0.48,2,0,0,0,0,2,0,0
49,101546,140015,691,12,3,8.27,48,0.15,3,3,0,1,0,3,0,0
18,138455,130971,387,92,2,21.6,36,0.53,2,1,1,0,0,0,1,1
24,106049,86353,397,71,4,3.59,36,0.88,0,1,1,0,1,4,1,0
33,138177,202574,721,46,2,22.6,60,0.29,0,0,1,0,0,0,1,0
64,118833,74754,313,67,1,18.86,60,0.33,1,1,2,0,0,0,0,0
67,80721,74854,388,58,2,20.49,12,0.83,2,3,2,0,0,4,0,0
25,63657,36927,661,114,1,11.72,60,0.81,1,2,2,1,0,1,0,0
42,60561,27647,607,19,4,24.49,24,0.53,3,3,2,0,1,2,1,0
34,100665,104700,809,62,1,10.23,24,0.65,2,1,1,0,0,1,1,0
48,28309,7668,687,49,1,17.77,36,0.77,1,0,0,0,0,1,0,0
25,34235,220111,539,50,4,24.46,12,0.37,2,2,0,1,0,0,0,0
54,101740,184861,304,49,4,21.14,24,0.14,1,1,2,1,0,1,1,0
19,95536,216851,595,4,2,14.36,36,0.34,1,3,1,1,0,4,1,0
34,41354,183623,631,36,1,9.41,24,0.88,3,2,0,0,0,3,0,0
20,87721,201593,498,105,4,3.32,12,0.16,2,3,0,0,0,0,0,0
44,135160,230278,369,52,2,20.54,48,0.31,0,1,1,1,0,4,1,0
35,57416,80598,572,18,2,12.76,12,0.69,0,3,2,0,1,3,1,0
43,108043,5932,578,61,4,8.77,12,0.68,1,0,0,1,0,2,0,0
23,129483,46958,671,10,1,15.51,48,0.83,2,0,1,1,1,2,0,0
37,123392,36087,561,17,1,6.53,48,0.5,1,2,0,0,0,3,0,0
69,29192,136446,713,34,4,9.74,48,0.18,0,0,2,1,1,3,1,0
55,112081,106235,462,94,4,4.01,24,0.65,0,3,2,1,1,1,0,0
43,48688,21311,780,109,4,12.48,24,0.52,0,1,0,1,1,2,0,1
30,94245,38212,711,2,1,16.82,24,0.17,1,2,2,0,1,1,1,0
46,41539,223480,348,88,3,23.13,24,0.37,2,2,0,1,0,0,0,0
45,75564,235814,421,36,1,2.6,24,0.43,2,1,0,1,1,0,1,0
19,50646,84130,398,56,3,6.29,24,0.35,2,3,2,1,0,3,0,0
19,80364,180817,583,101,4,20.13,24,0.65,0,0,1,0,0,2,1,0
63,15552,96590,682,18,3,8.52,12,0.88,0,1,0,0,1,4,1,0
30,124317,75151,740,86,4,21.73,48,0.86,3,2,2,0,0,4,1,0
31,68761,129080,795,83,4,3.12,12,0.65,0,1,1,0,0,4,1,0
58,19553,179459,364,65,3,2.72,48,0.78,2,2,1,1,1,4,0,0
49,74168,184269,368,83,2,2.32,60,0.79,0,2,0,0,1,4,0,0
22,122417,103059,596,106,1,19.32,48,0.73,2,0,1,1,0,3,1,0
66,66295,56608,473,92,2,23.39,60,0.58,0,3,0,0,0,3,1,0
43,53861,171636,803,99,3,2.93,12,0.27,3,1,2,1,0,1,0,0
59,28321,248314,635,92,2,21.27,48,0.34,3,1,2,1,1,2,1,0
51,42884,102989,743,110,3,23.51,12,0.2,1,3,2,1,1,0,1,0
63,17297,148258,616,15,3,10.69,12,0.89,0,2,1,0,0,4,1,0
58,62501,136124,714,88,3,10.47,36,0.18,2,3,2,1,0,4,0,0
51,98742,159535,702,26,2,23.11,36,0.12,0,2,2,0,1,4,1,0
65,17958,75987,347,3,1,4.93,36,0.88,1,2,0,1,0,3,1,0
18,148388,63399,427,42,4,16.37,60,0.47,2,3,1,1,1,3,1,0
33,85984,167992,703,89,2,24.11,24,0.74,3,3,2,0,0,1,1,1
44,134363,210935,488,107,3,5.24,12,0.82,2,2,1,1,0,1,0,0
26,148863,186896,594,95,3,14.29,36,0.41,2,2,1,1,1,4,0,0
59,105843,231843,763,4,1,9.31,24,0.61,2,1,2,0,0,3,1,0
44,114002,14794,301,24,2,22.78,60,0.38,1,0,2,0,0,3,0,0
24,62094,127490,753,54,1,4.22,12,0.64,3,2,2,0,1,4,1,0
50,98305,240142,300,58,4,24.39,60,0.67,1,1,1,0,0,1,0,1
39,116334,63555,476,74,4,15.69,24,0.63,2,2,1,1,0,4,0,0
23,122357,11919,775,17,3,18.18,60,0.43,0,1,2,0,1,1,1,0
46,97887,70131,785,67,2,2.51,12,0.17,2,3,2,0,1,3,0,0
48,31804,161207,802,77,2,16.54,12,0.39,1,2,1,1,1,4,0,0
58,20557,211287,475,20,2,24.58,48,0.6,3,0,0,0,1,1,0,0
32,33443,84452,324,0,4,20.98,36,0.45,3,3,1,0,0,3,0,1
27,63074,219663,356,99,2,10.23,60,0.32,3,2,0,1,1,3,0,0
44,88550,19674,525,89,3,21.46,36,0.54,0,1,1,1,0,4,0,1
55,92159,37820,369,79,1,21.36,24,0.35,0,3,2,1,1,3,1,0
68,46787,238280,626,28,3,6.11,48,0.43,3,0,2,0,0,1,1,0
33,117945,34822,350,75,2,24.16,60,0.27,3,0,1,0,0,0,1,1
23,56119,175662,842,114,1,12.9,24,0.19,3,3,2,1,0,4,0,0
24,141007,156227,669,106,3,16.68,36,0.13,3,0,2,0,0,4,0,0
41,105020,241270,332,3,4,19.2,60,0.64,2,3,0,0,1,0,1,1
44,100508,43286,400,7,1,23.37,60,0.26,0,0,2,1,1,1,0,0
69,37162,103620,421,103,4,21.39,36,0.1,0,2,0,1,1,4,0,0
36,108740,176138,639,70,1,11.81,60,0.14,3,3,1,0,0,4,1,0
25,38350,232435,339,115,4,13.27,60,0.58,2,0,0,1,0,2,0,0
60,140477,153225,781,70,1,15.73,12,0.47,1,1,2,0,1,0,0,0
60,123638,132971,755,32,2,12.75,48,0.33,0,1,1,1,0,4,0,0
22,148546,80282,834,17,2,10.18,36,0.85,2,1,0,1,0,4,0,1
26,68602,118739,525,74,4,2.55,48,0.53,1,3,1,0,1,0,0,0
43,118102,228207,607,70,3,22.32,24,0.34,1,0,0,1,1,3,1,0
54,48552,121611,500,104,2,4.5,48,0.28,1,0,2,1,1,2,1,0
32,40062,75985,492,66,4,7.99,24,0.74,1,3,1,0,1,0,1,0
65,33760,149328,786,20,1,3.89,60,0.45,0,1,0,0,1,3,0,0
67,45886,33880,836,91,2,23.89,24,0.25,0,3,0,1,1,2,1,0
39,76640,15528,399,85,3,20.77,60,0.32,2,0,1,1,1,4,1,0
62,133307,16507,512,39,1,22.06,24,0.2,0,1,0,0,0,1,1,1
40,85264,162353,761,31,1,5.65,12,0.16,3,1,1,0,0,3,0,0
26,27418,190108,315,32,1,2.49,60,0.48,2,0,1,1,0,2,1,0
50,88907,124552,762,50,4,7.86,12,0.1,2,0,1,0,1,4,0,0
43,39698,219827,393,2,4,3.64,48,0.1,0,3,1,0,0,2,0,0
56,80604,202975,451,106,3,8.22,12,0.26,1,2,2,0,1,4,0,0
39,89805,53031,337,38,1,18.18,48,0.6,0,1,0,1,1,1,1,0
20,136376,38944,633,27,2,11.86,12,0.48,1,2,2,0,0,4,1,0
50,117832,61861,584,118,2,22.18,24,0.45,3,3,0,0,0,3,0,0
34,138943,6670,375,65,2,5.68,48,0.41,2,2,2,0,1,3,1,0
54,31610,42827,464,47,3,22.57,24,0.82,2,0,2,0,1,1,1,0
34,133348,59188,409,116,4,10.07,48,0.85,3,2,1,1,1,4,1,0
34,41403,227696,506,33,2,17.32,60,0.27,3,3,0,0,0,1,1,0
50,55127,213157,664,40,2,24.82,60,0.67,0,1,0,0,1,2,0,0
27,105524,61461,796,60,2,3.22,36,0.22,2,3,2,0,0,0,1,0
50,117060,208590,575,66,3,14.27,60,0.4,3,3,2,0,0,4,0,0
41,21394,125400,718,41,3,5.61,60,0.6,3,3,2,1,0,1,1,0
43,90136,203699,696,79,3,8.82,24,0.24,1,1,2,1,1,4,1,0
37,82955,145313,545,91,1,10.47,60,0.47,2,0,2,1,0,0,1,0
55,61412,55354,722,52,2,19.65,24,0.7,2,3,0,1,0,1,1,0
64,69601,207724,817,99,4,22.78,12,0.52,0,3,2,0,0,4,1,0
56,129346,63498,546,110,3,10.61,12,0.1,1,2,0,1,0,3,0,0
67,63290,38420,627,21,3,16.43,12,0.39,1,2,2,1,0,4,1,0
43,133120,46591,499,91,2,17.07,36,0.7,1,1,0,1,0,0,0,1
46,85029,177083,382,53,4,17.2,60,0.65,0,3,1,0,0,4,0,0
19,138520,64983,826,49,4,2.9,12,0.35,2,0,1,1,0,2,1,0
21,65592,218161,603,80,1,10.99,36,0.76,3,3,1,1,1,1,1,0
42,46348,58466,658,64,4,10.32,48,0.84,3,0,1,1,0,3,1,0
48,80804,209231,817,89,1,6.75,36,0.39,3,0,0,1,0,0,1,0
49,28672,185315,399,32,4,3.63,60,0.6,2,1,2,0,0,1,1,0
42,143238,177338,388,40,1,19.98,24,0.7,1,2,0,0,0,0,1,0
29,95267,233920,818,33,1,13.2,60,0.43,0,3,2,1,0,2,1,0
47,134000,33894,373,11,4,2.33,60,0.62,3,1,1,1,1,4,1,0
43,120835,164413,381,17,2,17.62,36,0.21,3,0,1,0,0,2,1,0
58,75129,83547,483,91,2,15.5,24,0.13,2,3,1,0,0,3,1,0
43,103792,159262,341,78,1,16.14,60,0.34,2,0,1,0,0,4,1,0
28,140203,95126,410,10,3,12.3,24,0.79,1,3,0,0,1,4,1,0
28,74329,36780,759,113,3,6.97,36,0.24,2,2,2,1,0,0,1,0
22,77652,203690,800,92,1,24.91,60,0.64,1,3,0,0,1,3,1,1
40,45206,11354,704,65,2,8.56,48,0.4,3,1,1,1,1,4,1,0
23,20259,124793,824,88,2,4.38,12,0.12,1,0,1,1,1,4,0,1
35,45655,216314,612,106,2,16.01,48,0.4,3,2,1,0,1,3,1,0
56,115940,67431,342,92,4,24.97,24,0.81,1,2,0,0,0,4,1,0
19,67414,55558,332,14,4,17.29,60,0.19,1,2,2,0,1,4,0,0
66,24866,82120,520,5,4,7.61,12,0.84,1,3,0,0,0,0,1,0
34,25077,96193,724,59,4,15.9,60,0.41,3,1,1,1,1,2,0,1
41,141479,82448,356,109,2,5.47,24,0.78,1,2,2,1,0,0,0,0
67,120544,121464,545,90,3,21.95,36,0.47,1,0,2,1,1,4,1,0
50,40752,6011,599,113,1,2.8,24,0.4,2,0,1,0,1,3,0,0
62,23103,23610,514,45,3,14.66,12,0.62,0,3,1,1,0,4,1,0
30,76566,126856,328,77,3,17.52,24,0.69,0,3,2,0,1,2,0,0
67,50465,17246,415,13,1,13.05,24,0.18,3,1,1,0,1,1,1,0
48,128875,166294,463,110,4,20.6,60,0.75,2,0,1,1,1,2,0,0
66,51564,87325,311,27,4,23.87,24,0.34,0,0,1,1,1,3,1,0
49,23672,198175,784,68,3,18.86,36,0.9,3,2,2,1,0,3,1,0
64,29259,71404,802,63,2,18.55,24,0.17,2,1,2,1,1,4,1,0
48,39269,99005,659,60,1,14.1,60,0.44,0,3,1,0,1,0,0,0
66,34840,58854,726,102,2,21.37,12,0.59,1,1,0,1,0,0,1,0
69,35586,14825,467,25,2,8.92,36,0.33,3,2,0,0,1,2,1,0
52,103968,246358,736,101,3,19.45,48,0.73,3,3,0,0,1,2,1,0
66,15740,197414,457,119,2,2.22,60,0.81,1,0,0,0,0,4,1,0
47,48100,16459,522,53,1,12.57,48,0.57,1,0,2,0,1,1,1,0
40,60596,158698,842,16,2,10.21,12,0.51,3,1,2,1,1,2,0,0
54,75254,16324,462,32,4,9.33,48,0.72,3,2,0,1,0,3,0,1
39,95609,186473,460,76,2,13.32,12,0.12,2,1,0,1,1,3,0,0
56,38777,20235,601,56,2,12.61,36,0.22,2,3,1,0,1,1,1,0
56,114629,72261,360,53,2,20.06,12,0.63,0,0,1,1,0,2,1,0
51,52147,158809,792,84,3,17.09,36,0.36,0,3,0,0,0,2,0,0
36,101253,79829,626,5,2,10.09,36,0.72,1,0,0,1,1,0,0,0
32,119097,201394,545,19,3,18.15,24,0.85,2,0,2,1,0,1,0,0
31,49706,19764,735,3,1,5.69,60,0.16,0,3,2,0,0,4,1,0
25,44482,218526,657,72,1,14.1,36,0.41,3,1,1,0,0,4,1,0
32,96172,86202,676,63,2,14.36,60,0.41,2,3,0,0,0,4,0,0
69,130419,185367,321,101,3,13.73,24,0.74,0,2,2,1,0,3,0,0
38,26040,222531,673,94,2,15.34,24,0.19,3,3,2,1,0,2,1,0
67,23311,5727,381,13,3,17.38,60,0.31,3,3,0,0,0,0,0,0
67,121472,85313,612,50,4,9.71,60,0.33,0,2,2,1,1,4,1,0
55,83072,116431,542,100,2,19.17,12,0.52,0,2,1,1,1,2,0,0
30,141281,184175,640,54,2,18.05,24,0.86,0,0,0,1,1,4,0,0
23,142133,123031,454,44,2,12.01,24,0.2,0,1,0,0,1,1,1,0
66,95584,17103,651,111,2,20.46,36,0.83,0,1,0,1,1,1,1,0
55,115364,27515,339,114,1,14.56,36,0.17,2,0,2,0,0,0,0,0
41,41255,153628,643,10,2,19.34,12,0.75,0,1,2,0,1,3,0,0
23,117858,221404,545,18,2,7.44,36,0.26,0,3,1,1,0,2,0,0
56,58482,189926,370,24,1,17.04,60,0.59,3,1,0,0,0,0,1,0
26,136159,248470,839,79,4,3.17,12,0.57,1,0,0,0,0,2,1,0
65,52217,48178,697,46,4,17.8,24,0.82,3,2,1,1,1,3,0,0
38,140048,17226,624,70,2,13.03,24,0.71,0,0,1,0,1,0,0,0
63,54532,158301,518,18,1,9.65,12,0.57,3,2,0,1,1,3,0,0
50,111424,84841,474,112,1,14.41,60,0.32,2,2,2,0,1,2,0,1
20,100511,212575,797,81,3,9.5,60,0.11,1,1,1,0,0,4,1,0
62,30250,115832,818,29,3,19.87,12,0.66,0,2,0,1,0,3,0,0
40,110744,197235,446,36,2,10.45,12,0.43,2,3,0,0,0,2,0,0
66,99955,93793,617,25,4,8.72,60,0.84,3,3,1,1,1,1,0,0
60,41456,229212,393,16,3,14.93,60,0.66,1,3,2,1,0,4,1,0
63,19804,106211,366,84,3,23.44,60,0.63,3,1,0,0,0,2,0,0
25,32560,16842,475,70,3,15.99,60,0.78,0,3,1,1,1,0,0,0
31,70012,104371,309,80,1,10.62,24,0.11,1,2,2,1,1,3,0,0
58,80039,40413,300,97,2,20.3,24,0.42,1,1,2,1,1,1,1,0
57,123808,105577,360,45,4,18.01,36,0.21,2,2,0,0,0,3,0,0
37,94542,84680,665,79,2,16.28,36,0.59,3,2,0,0,0,3,0,0
18,133354,214237,830,76,2,11.11,60,0.35,2,2,2,0,0,2,0,1
43,17935,40432,738,76,4,16.31,24,0.45,1,3,1,1,1,4,1,0
43,142114,181452,306,7,4,22.67,24,0.23,3,0,1,1,0,1,1,0
35,62760,107371,645,3,3,24.01,24,0.34,0,2,0,1,0,3,0,1
63,66557,7442,497,3,4,22.19,60,0.82,1,0,2,1,0,2,1,0
53,135287,220737,613,105,4,9.05,12,0.83,2,0,0,0,1,1,1,0
23,19196,196135,714,93,4,21.39,48,0.89,2,3,2,0,1,3,0,1
20,109490,169852,338,47,3,3.02,24,0.6,0,3,0,0,1,4,1,0
25,144854,125684,335,81,4,10.24,48,0.18,1,1,0,0,0,1,0,0
59,20757,232039,422,100,1,6.52,60,0.73,1,0,2,1,1,2,0,0
46,85435,182978,818,35,1,14.17,36,0.65,1,2,0,0,1,4,0,0
42,33131,71783,422,78,3,13.99,24,0.84,0,2,2,1,1,4,0,0
53,25640,94613,637,112,2,18.11,36,0.52,0,1,0,1,1,3,1,0
57,92076,217503,447,26,4,5.73,60,0.78,1,1,2,1,0,3,0,0
46,147661,89635,664,72,3,5.98,12,0.65,0,1,1,0,1,3,0,0
36,78734,71829,312,0,2,21.98,60,0.78,0,0,1,0,0,4,0,1
55,23709,212682,523,7,2,14.34,36,0.43,0,0,2,0,0,1,0,1
